date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,ÀÌ°Ýµµ,¿ª»çÀûº¯µ¿¼º,A ratio,B ratio,BWI,close
2014-11-04,53947.21,54383.59,53431.87,54383.59,0.81,3.92,-0.29,-3.94,2.65,-0.1,54628.6,51049.32,53269.11,58015.46,50503.66,54137.31,61895.98,50503.66,56835.67,61895.98,50503.66,55946.27,61895.98,44966,52876.53,47.50673551,0.525030377,-1738.818077,-1236.083234,-502.7348433,58903.86028,49370.76372,0.516511355,92.28263884,0.445108428,80.18726694,79.83941459,0.176091058,54383.59
2014-11-05,54383.59,54383.59,53588.79,53698.42,-1.26,5.19,-1.54,-4.45,0.47,-0.25,54628.6,52336.83,53798.93,58015.46,50503.66,53969.31,61895.98,50503.66,56771.3,61895.98,50503.66,55958.43,61895.98,44966,52876.01,50.81312395,0.554642048,-1773.10391,-1382.524416,-390.5794943,58534.96617,49403.65183,0.425298863,92.09774444,0.446320916,78.33045802,77.94545735,0.169194576,53698.42
2014-11-06,53696.81,53696.81,52417.76,52637.06,-1.98,0.57,-7.84,-6.82,-2.12,-1.4,54628.6,52637.06,53858.98,58015.46,50503.66,53737.79,61895.98,50503.66,56674.42,61895.98,50503.66,55970.08,61895.98,44966,52873.1,47.67924337,0.55613463,-1747.537179,-1506.232934,-241.304245,58062.48527,49413.08573,0.284006496,91.81367003,0.449462805,68.65647187,68.14548219,0.160955638,52637.06
2014-11-07,52637.06,53483,52197.07,53222.85,1.11,-2.57,-7.34,-5.28,-1.54,0.91,54383.59,52637.06,53577.83,58015.46,50503.66,53633.35,61895.98,50503.66,56580.17,61895.98,50503.66,55983.56,61895.98,44966,52874.98,44.10791644,0.538856467,-1668.511667,-1589.665064,-78.84660256,57898.49587,49368.20113,0.361989137,91.74522786,0.4375388,77.68577986,77.12094765,0.159048334,53222.85
2014-11-10,53222.85,53829.63,52716.2,52725.38,-0.93,-2.26,-4.68,-5.12,-0.71,0.91,54383.59,52637.06,53333.46,58015.46,50503.66,53371.79,61895.98,50503.66,56475.72,61895.98,50503.66,55989.33,61895.98,44966,52876.83,41.33528242,0.580956504,-1431.059231,-1638.286382,207.227151,57132.4125,49611.1695,0.295763998,91.41549886,0.398721908,62.62683966,62.11211095,0.14092169,52725.38
2014-11-11,52718.22,52718.22,52003.02,52474.27,-0.48,-3.51,-5.13,-7.31,-1.18,-0.28,53698.42,52474.27,52951.6,56135.27,50503.66,53094.73,61895.98,50503.66,56376.84,61895.98,50503.66,55994.67,61895.98,44966,52876.25,36.71049132,0.57345885,-1208.073333,-1621.642422,413.5690883,56168.64362,50020.81938,0.349919472,91.06701705,0.398149075,58.2941701,57.82149183,0.115789723,52474.27
2014-11-12,52473.34,53435.43,52187.22,52978.89,0.96,-1.34,-4.22,-6.14,-1.99,2.27,53222.85,52474.27,52807.69,55723.79,50503.66,52936.91,61895.98,50503.66,56264.23,61895.98,50503.66,56006.51,61895.98,44966,52880.82,39.20204092,0.580603365,-830.3641667,-1529.628604,699.2644373,55657.31699,50216.50801,0.474170184,90.92416097,0.387134461,72.25575241,71.68447783,0.102779114,52978.89
2014-11-13,52978.83,53322.89,51846.03,51846.03,-2.14,-1.5,-10.54,-6.72,-3.82,-0.74,53222.85,51846.03,52649.48,55723.79,50503.66,52814.3,61895.98,50503.66,56131.31,61895.98,50503.66,55995.82,61895.98,44966,52879.32,34.62929428,0.568102636,-670.2186538,-1411.568825,741.3501709,55497.13697,50131.45803,0.2571526,90.8394261,0.377165344,77.68991673,77.18519267,0.101595196,51846.03
2014-11-14,51833.71,51899.9,50885.65,51772.4,-0.14,-2.73,-10.76,-7.19,-4.85,-3.14,52978.89,51772.4,52359.39,54628.6,50503.66,52616.73,61895.98,50503.66,55978.34,61895.98,50503.66,55974.98,61895.98,44966,52872.79,33.71449791,0.62006321,-398.6108333,-1274.033006,875.4221724,54957.59877,50275.85723,0.307577807,90.63093139,0.362340583,65.28049007,64.72652292,0.088978196,51772.4
2014-11-17,51772.4,52222.64,51047,51256.99,-1,-2.78,-8.02,-10.02,-5.04,-4.11,52978.89,51256.99,51925.34,54628.6,50503.66,52431.45,61895.98,50503.66,55669.18,61895.98,50503.66,55919.34,61895.98,44966,52862.3,34.91238604,0.597976869,-332.6513462,-1117.792258,785.1409117,54705.85926,50157.03574,0.182628111,90.44589125,0.353825349,70.30051261,69.74130401,0.086757542,51256.99
2014-11-18,51257.05,52122.23,51067.46,52061.86,1.57,-0.79,-6.57,-9.55,-3.55,-4.13,52061.86,51256.99,51741.94,54628.6,50503.66,52413.99,61895.98,50503.66,55515.41,61895.98,50503.66,55896.46,61895.98,44966,52853.63,40.11574793,0.616703218,-319.8282692,-956.3171866,636.4889174,54695.52558,50132.45242,0.377750949,90.54232474,0.338207314,85.49478658,84.83107953,0.087058307,52061.86
2014-11-19,52061.86,53402.81,52031.54,53402.81,2.58,0.8,-4.17,-8.63,0.09,0.7,53402.81,51256.99,52053.29,54628.6,50503.66,52548.47,61895.98,50503.66,55386.43,61895.98,50503.66,55886.24,61895.98,44966,52855.06,34.55022555,0.618828451,-187.7853205,-783.0114245,595.226104,54869.57932,50227.35368,0.702834465,90.88959275,0.350276173,90.80839215,90.17604519,0.088341791,53402.81
2014-11-20,52061.86,53402.81,52031.54,53402.81,2.58,0.8,-4.17,-8.63,0.09,0.7,53402.81,51256.99,52053.29,54628.6,50503.66,52548.47,61895.98,50503.66,55386.43,61895.98,50503.66,55886.24,61895.98,44966,52855.06,40.0542207,0.545374222,-164.4223718,-615.8903917,451.4680199,54743.00658,50353.92642,0.702834465,90.9920479,0.326955399,111.9416913,92.48536371,0.08352442,53402.81
2014-11-21,53403.06,56214.05,53403.06,56084.04,5.02,8.33,6.96,-4.93,7.43,6.45,56084.04,51256.99,52915.62,56084.04,50503.66,52755.63,61837.04,50503.66,55289.57,61895.98,50503.66,55901.11,61895.98,44966,52868.17,42.14071073,0.637396899,-34.30185897,-460.6951282,426.3932692,55410.24409,50101.01991,1,91.43754448,0.358931943,115.2746348,95.73122666,0.100638055,56084.04
2014-11-24,56085.98,57359.27,55292.35,55406.91,-1.21,8.1,6.67,-5.14,5.28,4.94,56084.04,51256.99,53642.52,56084.04,51049.32,53000.79,60800.02,50503.66,55182.4,61895.98,50503.66,55902.81,61895.98,44966,52878.23,42.90967572,0.659231716,208.7066667,-303.2751282,511.9817949,55653.6761,50347.9129,0.865507913,91.97317507,0.344444704,151.415351,124.3024431,0.100107239,55406.91
2014-11-25,55410.27,56386.64,55204.32,55560.81,0.28,6.72,6.97,-6.99,5.58,6.31,56084.04,52061.86,54503.29,56084.04,51049.32,53162.33,60681.98,50503.66,55095.08,61895.98,50503.66,55910.5,61895.98,44966,52890.96,44.38304513,0.627268265,355.1428205,-171.5521296,526.6949501,56008.7372,50315.9298,0.896075651,92.35948254,0.324692866,140.8927935,115.387312,0.107083475,55560.81
2014-11-26,55561,56099.79,54977.2,55098.47,-0.83,3.18,6.08,-7.9,4.09,7.1,56084.04,53402.81,55110.61,56084.04,51256.99,53364.79,59192.75,50503.66,55002.02,61895.98,50503.66,55917.9,61895.98,44966,52905.06,46.27725443,0.662407055,450.3603205,-47.0433547,497.4036752,56128.78532,50600.79668,0.795823536,92.86615672,0.311117206,155.0321199,126.4793261,0.103588687,55098.47
2014-11-27,55099.55,56065.13,54592.74,54721.32,-0.68,2.47,8.35,-10.22,4.89,5.52,56084.04,54721.32,55374.31,56084.04,51256.99,53484.02,59114.66,50503.66,54927.5,61895.98,50503.66,55921.57,61895.98,44966,52916.11,45.08297322,0.687629563,548.7571795,58.21975783,490.5374217,56252.21136,50715.81964,0.717690929,93.22536998,0.30294961,143.087263,116.9835099,0.103514885,54721.32
2014-11-28,54731.41,55436.29,54664.36,54664.36,-0.1,-2.53,4.46,-9.33,3.85,5.43,55560.81,54664.36,55090.37,56084.04,51256.99,53485.8,59114.66,50503.66,54860.63,61895.98,50503.66,55931.89,61895.98,44966,52926.98,50.63736325,0.712209241,537.2476282,154.8751994,382.3724288,56256.93512,50714.67188,0.705890761,93.38083292,0.262546579,128.282385,104.032722,0.103621202,54664.36
2014-12-01,54719.47,54719.47,52156.49,52276.58,-4.37,-5.65,-4.31,-14.5,2.02,-0.39,55560.81,52276.58,54464.31,56084.04,51256.99,53402.27,59114.66,50503.66,54761.93,61895.98,50503.66,55921.64,61895.98,44966,52926.19,53.75514819,0.60697148,560.2094872,252.6571724,307.5523148,56225.41755,50579.12645,0.211224247,93.38454366,0.304063707,117.9862366,97.30168962,0.10573129,52276.58
2014-12-02,52277.58,52639.71,51471.07,51612.47,-1.27,-7.11,-5.52,-16.61,0.01,0.72,55098.47,51612.47,53674.64,56084.04,51256.99,53263.72,59114.66,50503.66,54649.85,61895.98,50503.66,55908.77,61895.98,44966,52927.61,50.85020711,0.638419363,504.2354487,329.5483689,174.6870798,56171.65335,50355.77865,0.073643323,93.2913152,0.304307502,114.671762,94.7425617,0.109190179,51612.47
2014-12-03,51610.92,52470.58,51610.92,52320.48,1.37,-5.04,-3.02,-15.39,0.55,3.92,54721.32,51612.47,53119.04,56084.04,51256.99,53194.82,59114.66,50503.66,54573.06,61895.98,50503.66,55901.71,61895.98,44966,52935.22,54.43650979,0.63577802,593.2269231,413.7316239,179.4952991,56132.6637,50256.9743,0.220318828,93.31593502,0.307059023,129.6678388,107.0283848,0.110456047,52320.48
2014-12-04,52320.48,52539.13,51073.96,51426.87,-1.71,-6.02,-5.44,-15.42,-0.78,2.41,54664.36,51426.87,52460.15,56084.04,51256.99,53134.31,59114.66,50503.66,54481.38,61895.98,50503.66,55887.17,61895.98,44966,52939.9,53.68923497,0.601337163,525.7899359,475.9640456,49.82589031,56175.62348,50092.99552,0.035193338,93.34835632,0.305016438,131.8824558,108.9935482,0.114476466,51426.87
2014-12-05,51427.37,52023.97,51163.82,51992.89,1.1,-4.89,-3.18,-14.32,0.84,2.37,52320.48,51426.87,51925.86,56084.04,51256.99,53072.81,59114.66,50503.66,54382.11,61895.98,50503.66,55878.53,61895.98,44966,52944.55,55.49929457,0.569378879,421.5250641,499.6105342,-78.08547009,56162.87874,49982.74426,0.152453362,93.37737129,0.304952787,131.7389663,108.559227,0.116446337,51992.89
2014-12-08,51992.89,51992.89,50015.72,50274.07,-3.31,-3.83,-5.54,-15.07,-5.37,-1.32,52320.48,50274.07,51525.36,56084.04,50274.07,52950.25,59108.19,50274.07,54234.77,61895.98,50274.07,55848.53,61895.98,44966,52941.96,50.297353,0.546442817,328.2786538,496.6256268,-168.3469729,56295.84522,49604.64678,0,93.29342401,0.324922486,112.2769814,93.21810131,0.126367655,50274.07
2014-12-09,50250.8,50260.12,49395.62,50193.47,-0.16,-2.75,-5.69,-14.46,-7.52,-1.9,52320.48,50193.47,51241.56,56084.04,50193.47,52836.21,58374.48,50193.47,54086.19,61895.98,50193.47,55816.34,61895.98,44966,52938.21,49.62259594,0.558171251,-18.2275641,444.5603063,-462.7878704,56409.55573,49262.85627,0,93.24775489,0.324808479,111.1579381,92.16904567,0.135261405,50193.47
2014-12-10,50192.39,50192.39,49297.07,49548.08,-1.29,-5.3,-6.03,-14.86,-9.26,-2.83,51992.89,49548.08,50687.08,56084.04,49548.08,52664.67,58015.46,49548.08,53939.09,61895.98,49548.08,55780.9,61895.98,44966,52932.63,48.06327777,0.563306371,-320.4822436,347.9781481,-668.4603917,56542.10872,48787.22228,0,93.11562331,0.323804437,99.29722682,82.09493072,0.147250274,49548.08
2014-12-11,49548.58,49946.34,48808.99,49861.81,0.63,-3.04,-4.98,-14.53,-9.51,-0.41,51992.89,49548.08,50374.06,56084.04,49548.08,52565.45,58015.46,49548.08,53806.97,61895.98,49548.08,55749.45,61895.98,44966,52931.84,46.46245525,0.353477501,-647.8369872,216.3020798,-864.139067,56636.57682,48494.33218,0.0480006,93.11016065,0.318077027,102.604904,84.65740482,0.154897256,49861.81
2014-12-12,49861.33,49861.33,47973.27,48001.98,-3.73,-7.68,-9.39,-15.68,-12.89,-4.23,50274.07,48001.98,49575.88,56084.04,48001.98,52376.93,58015.46,48001.98,53660.03,61895.98,48001.98,55702.52,61895.98,44966,52923.65,44.8172391,0.322511951,-1060.938846,36.17448718,-1097.113333,56938.25762,47815.60938,0,92.94581861,0.342636524,95.43136538,79.29308473,0.174173012,48001.98
2014-12-15,48002.48,48401.15,46409.71,47018.68,-2.05,-6.48,-9.18,-18.86,-14.21,-6.06,49861.81,47018.68,48486.51,56084.04,47018.68,51976.5,58015.46,47018.68,53354.3,61895.98,47018.68,55582.87,61895.98,44966,52893.06,42.36206153,0.364963934,-1464.20359,-182.5409615,-1281.662628,57128.42931,46824.56469,0,92.41296712,0.347246568,89.65974669,74.82524971,0.198240844,47018.68
2014-12-16,47016.18,47594.75,45852.81,47007.51,-0.02,-6.35,-9.2,-20.48,-13.95,-6.51,49861.81,47007.51,47978.39,56084.04,47007.51,51723.78,58015.46,47007.51,53205.05,61895.98,47007.51,55518.05,61895.98,44966,52880.47,38.82563575,0.375586863,-1882.356346,-457.6057692,-1424.750577,57384.58513,46062.97387,0,92.15086085,0.339743729,82.50504353,68.99968636,0.218886001,47007.51
2014-12-17,47008.01,49257.88,47008.01,48713.64,3.63,-1.68,-4.96,-17.59,-10.29,-2.75,48713.64,47007.51,47748.76,56084.04,47007.51,51489.32,58015.46,47007.51,53063.41,61895.98,47007.51,55459.46,61895.98,44966,52875.18,38.06858019,0.469581802,-2034.628397,-742.0966952,-1292.531702,57291.0874,45687.5546,0.187971615,91.93541972,0.353475978,88.2777104,74.3259894,0.225358047,48713.64
2014-12-18,48714.43,49564.55,48295.68,48495.7,-0.45,-2.74,-6.85,-16.92,-12.15,-4.09,48713.64,47007.51,47847.5,55560.81,47007.51,51109.9,58015.46,47007.51,52918.13,61895.98,47007.51,55397.14,61895.98,44966,52867.23,34.18711954,0.465310337,-2121.928846,-1024.702685,-1097.226161,57032.81101,45186.99699,0.173990156,91.47515443,0.353064244,83.24525669,83.76581711,0.2317714,48495.7
2014-12-19,48491.95,49657.58,48435.43,49650.98,2.38,3.44,-7.03,-14.08,-10.06,-2.3,49650.98,47007.51,48177.3,55560.81,47007.51,50822.11,58015.46,47007.51,52835.22,61895.98,47007.51,55346.59,61895.98,44966,52862.73,35.01097368,0.530952692,-2259.962179,-1312.285,-947.6771795,56387.98825,45256.22675,0.309058492,91.19489834,0.310994944,73.0644454,73.51253875,0.219033843,49650.98
2014-12-22,49650.98,50120.86,49104.55,50120.86,0.95,6.6,-10.63,-11.79,-8.27,-2.08,50120.86,47007.51,48797.74,55098.47,47007.51,50550.11,58015.46,47007.51,52768.64,61895.98,47007.51,55300.62,61895.98,44966,52858.64,34.93498452,0.505708568,-2305.275577,-1566.401446,-738.8741311,55764.2383,45335.9817,0.384793646,90.92035615,0.3147936,69.26142793,69.68615284,0.206295429,50120.86
2014-12-23,50120.86,50889.81,49814.97,50889.81,1.53,8.26,-9.26,-9.99,-6.12,-0.91,50889.81,48495.7,49574.2,54721.32,47007.51,50339.68,58015.46,47007.51,52735.83,61895.98,47007.51,55249.59,61895.98,44966,52856.84,30.44097409,0.508786027,-2383.076603,-1795.578597,-587.4980057,55076.69772,45602.65628,0.503292147,90.76589891,0.321845767,67.58240791,67.96602395,0.188202269,50889.81
2014-12-24,50889.81,50889.81,50889.81,50889.81,0,4.47,-8.15,-10.44,-6.25,-0.91,50889.81,48495.7,50009.43,54664.36,47007.51,50148.1,58015.46,47007.51,52692.02,61895.98,47007.51,55198.57,61895.98,44966,52849.31,31.30827653,0.512930932,-2286.68609,-1977.672942,-309.0131481,54411.64466,45884.55834,0.507036183,90.59992292,0.321847062,66.67478372,67.06836884,0.170038068,50889.81
2014-12-25,50889.81,50889.81,50889.81,50889.81,0,4.47,-8.15,-10.44,-6.25,-0.91,50889.81,48495.7,50009.43,54664.36,47007.51,50148.1,58015.46,47007.51,52692.02,61895.98,47007.51,55198.57,61895.98,44966,52849.31,32.79751781,0.528320518,-2132.00391,-2096.680171,-35.32373932,53926.73544,46369.46756,0.507036183,90.78177438,0.321950092,62.59523478,62.9803965,0.150698983,50889.81
2014-12-26,50890.81,50973.42,49913.81,50144.63,-1.46,0.99,-8.99,-12.35,-6.28,-2.1,50889.81,49650.98,50339.22,52320.48,47007.51,49922.12,58015.46,47007.51,52618.77,61895.98,47007.51,55136.16,61895.98,44966,52845.18,33.33818891,0.576291751,-1956.976795,-2151.432749,194.4559544,53091.31208,46752.91792,0.590464467,90.5637916,0.324141346,55.281269,55.54156109,0.126965658,50144.63
2014-12-29,50145.18,50902.96,50008.01,50593.82,0.9,0.94,-7.45,-7.38,-4.82,-1.31,50889.81,50144.63,50532.54,52320.48,47007.51,49764.59,58015.46,47007.51,52388.54,61895.98,47007.51,55013.95,61895.98,44966,52832.31,37.04392783,0.521464255,-1684.813654,-2129.483561,444.6699074,52771.9496,46757.2204,0.675010399,90.47237786,0.289934331,70.4134162,70.07877189,0.120863646,50593.82
2014-12-30,50601,50841.24,49992.91,50007.41,-1.16,-1.73,-8.52,-7.59,-5.94,-2.91,50889.81,50007.41,50356.06,51992.89,47007.51,49648.93,58015.46,47007.51,52271.02,61895.98,47007.51,54947.53,61895.98,44966,52826.58,38.12538959,0.524783128,-1310.02141,-2048.971674,738.9502635,52557.16786,46740.69514,0.601739486,90.45592208,0.289391002,70.54379295,70.28086199,0.117152022,50007.41
2014-12-31,50601,50841.24,49992.91,50007.41,-1.16,-1.73,-8.52,-7.59,-5.94,-2.91,50889.81,50007.41,50356.06,51992.89,47007.51,49648.93,58015.46,47007.51,52271.02,61895.98,47007.51,54947.53,61895.98,44966,52826.58,44.41169008,0.553506559,-847.3682692,-1907.353832,1059.985563,52327.10132,46970.76168,0.601739486,90.64770849,0.283929899,63.20185553,70.03729906,0.107884288,50007.41
2015-01-01,50601,50841.24,49992.91,50007.41,-1.16,-1.73,-8.52,-7.59,-5.94,-2.91,50889.81,50007.41,50356.06,51992.89,47007.51,49648.93,58015.46,47007.51,52271.02,61895.98,47007.51,54947.53,61895.98,44966,52826.58,50.05282394,0.641358271,-401.5666026,-1700.865434,1299.298832,52217.03363,47080.82937,0.601739486,90.8377957,0.278461809,66.31811064,81.88692436,0.103450449,50007.41
2015-01-02,50004.5,50004.5,48345.26,48512.22,-2.99,-3.26,-6.01,-9.35,-8.52,-3.63,50593.82,48512.22,49880.54,51992.89,47007.51,49503.2,58015.46,47007.51,52125.1,61895.98,47007.51,54869.96,61895.98,44966,52819.6,51.31013601,0.598190477,-179.5400641,-1464.6726,1285.132536,51886.58463,47119.81337,0.301824535,90.76499342,0.292310602,56.19493068,69.30312589,0.096292186,48512.22
2015-01-05,48512.22,48512.22,47263.91,47516.82,-2.05,-6.08,-8.61,-12.88,-12.1,-6.8,50593.82,47516.82,49354.98,50889.81,47007.51,49279.4,58015.46,47007.51,51995.19,61895.98,47007.51,54784.09,61895.98,44966,52806.38,54.10887351,0.529647071,13.79198718,-1198.353868,1212.145855,51799.4125,46759.3785,0.131187698,90.5523693,0.278022067,59.05756762,73.1462165,0.102274672,47516.82
2015-01-06,47517.14,48061.28,47337.71,48000.92,1.02,-4.01,-7.68,-15.96,-11.2,-5.83,50593.82,47516.82,48926.24,50889.81,47007.51,49165.74,58015.46,47007.51,51829.26,61895.98,47007.51,54703.3,61895.98,44966,52795.03,57.05007083,0.451630942,40.73544872,-939.7514744,980.4869231,51731.42367,46600.05233,0.255881823,90.51106312,0.281771235,65.90831067,81.74412101,0.104368846,48000.92
2015-01-07,48006.05,49882.26,48006.05,49462.91,3.05,-1.09,-4.87,-13.88,-8.06,-1.92,50007.41,47516.82,48700.06,50889.81,47007.51,49129.21,56135.27,47007.51,51686.72,61895.98,47007.51,54639.5,61895.98,44966,52791.34,56.46891574,0.455150124,68.58166667,-695.2419658,763.8236325,51693.40206,46565.01794,0.63246014,90.66980881,0.300576547,85.27188933,104.4367956,0.104385642,49462.91
2015-01-08,49463.15,50260.72,49017.31,49943.3,0.97,-0.13,-0.66,-12.47,-6.88,-1.25,49943.3,47516.82,48687.23,50889.81,47007.51,49148.97,56084.04,47007.51,51583.52,61895.98,47007.51,54581.71,61895.98,44966,52788.92,54.48596964,0.417810327,81.13583333,-468.7850071,549.9208405,51717.24646,46580.69554,0.756198645,90.93064433,0.301747284,90.4980692,110.7132888,0.104509836,49943.3
2015-01-09,49954.7,49954.7,48500.66,48840.25,-2.21,0.68,-2.7,-14.72,-8.94,-0.98,49943.3,47516.82,48752.84,50889.81,47007.51,49097.89,56084.04,47007.51,51492.55,61895.98,47007.51,54523.47,61895.98,44966,52787.08,54.30116284,0.42528399,9.824551282,-280.4918732,290.3164245,51604.01138,46591.77462,0.472075831,91.05558618,0.280010515,93.76877233,115.3928393,0.102086596,48840.25
2015-01-12,48839.73,48839.73,47955.85,48139.74,-1.43,1.31,0.29,-12.97,-12.13,-3.13,49943.3,48000.92,48877.42,50889.81,47007.51,49104.78,56084.04,47007.51,51366.15,61895.98,47007.51,54458.77,61895.98,44966,52781.14,54.16732362,0.433987189,-71.14987179,-142.8394801,71.68960826,51436.79618,46772.76582,0.291638977,91.27161694,0.274494827,96.12314538,119.5247798,0.094981187,48139.74
2015-01-13,48144.29,48939.41,48041.67,48041.67,-0.2,0.08,0.08,-17.11,-12.31,-2.8,49943.3,48041.67,48885.57,50889.81,47007.51,49106.77,56084.04,47007.51,51261.8,61895.98,47007.51,54393.26,61895.98,44966,52775.86,57.05397246,0.467861075,-160.535,-66.52467236,-94.01032764,51254.79009,46958.74091,0.266378178,91.46862967,0.274690935,108.1958984,136.1389851,0.087483856,48041.67
2015-01-14,48037.63,48280.82,47372.27,47645.87,-0.82,-3.67,-0.74,-17.87,-14.53,-4.14,49943.3,47645.87,48522.17,50889.81,47007.51,49138.13,56084.04,47007.51,51182.02,61895.98,47007.51,54318.51,61895.98,44966,52768.01,50.76297932,0.484488605,-308.2128846,-56.15203704,-252.0608476,51411.92188,46864.32812,0.164428303,91.70993409,0.244171582,83.1923703,105.9953824,0.092547157,47645.87
2015-01-15,47647.56,48853.42,47647.56,48026.31,0.8,-3.84,2.14,-14.45,-14.2,-4.15,48840.25,47645.87,48138.77,50889.81,47516.82,49189.07,56084.04,47007.51,51108.94,61895.98,47007.51,54250.38,61895.98,44966,52760.07,51.24577607,0.458930972,-414.7749359,-82.28924501,-332.4856909,51510.91309,46867.21691,0.151049959,91.97031769,0.245862531,89.90711425,114.6335733,0.094405051,48026.31
2015-01-16,48028.38,49263.77,48028.38,49016.52,2.06,0.36,4.27,-9.73,-12.03,-1.37,49016.52,47645.87,48174.02,50889.81,47516.82,49204.21,56084.04,47007.51,51080.67,61895.98,47007.51,54188.12,61895.98,44966,52757.48,48.15304882,0.497266335,-464.8379487,-135.470349,-329.3675997,51527.03408,46881.38392,0.444620352,92.1515185,0.242051738,91.06321696,116.2291496,0.094415707,49016.52
2015-01-19,49009.03,49009.03,47502.99,47758.01,-2.57,-0.79,-3.81,-14.3,-16.23,-2.9,49016.52,47645.87,48097.68,50889.81,47516.82,49167.32,56084.04,47007.51,51010.95,61895.98,47007.51,54117.87,61895.98,44966,52752.04,41.96005281,0.467852707,-642.9044872,-211.4303419,-431.4741453,51561.10066,46773.54834,0.07150629,92.22555012,0.254751389,79.26480518,100.5023206,0.097372643,47758.01
2015-01-20,47758.95,48687.34,47619.06,47876.66,0.25,-0.34,-3.57,-11.83,-16.02,-1.71,49016.52,47645.87,48064.67,50889.81,47516.82,49078.61,56084.04,47007.51,50967.17,61895.98,47007.51,54053.74,61895.98,44966,52748.87,39.71564064,0.43037549,-728.8670513,-300.035755,-428.8312963,51407.41812,46749.79888,0.106682795,92.19716742,0.247007075,81.85784842,103.7787296,0.094901208,47876.66
2015-01-21,47887.9,49328.56,47887.9,49224.08,2.81,3.31,-0.86,-6.12,-14.59,1.41,49224.08,47758.01,48380.32,50889.81,47516.82,49033.77,56084.04,47007.51,50915.4,61895.98,47007.51,54000.83,61895.98,44966,52751.47,35.61841302,0.4653692,-671.8480769,-383.7006339,-288.147443,51201.5312,46866.0078,0.506156259,92.24488242,0.269945492,94.69442016,118.4077061,0.088419133,49224.08
2015-01-22,49227.04,50281.33,49227.04,49442.62,0.44,2.95,-1.35,-5.66,-14.73,0.29,49442.62,47758.01,48663.58,50889.81,47516.82,48961.41,56084.04,47007.51,50888.63,61895.98,47007.51,53941.07,61895.98,44966,52752.02,33.43130764,0.47460158,-579.7441026,-449.2082621,-130.5358405,50950.38764,46972.43236,0.570947438,92.24403076,0.27075791,104.0883571,129.0135578,0.081246747,49442.62
2015-01-23,49432.13,49523.26,48496.12,48775.3,-1.35,-0.49,-4.16,-3.82,-15.06,0.94,49442.62,47758.01,48615.33,50593.82,47516.82,48855.68,56084.04,47007.51,50829.27,61895.98,47007.51,53877.18,61895.98,44966,52753.75,30.82676821,0.493283693,-647.7987821,-513.2803632,-134.5184188,50758.17078,46953.19822,0.408995775,92.17499331,0.270036279,104.5461049,129.3654295,0.07788188,48775.3
2015-01-26,48711.61,48711.61,48004.44,48576.55,-0.41,1.71,-3.13,-6.48,-15.99,1.65,49442.62,47876.66,48779.04,50593.82,47516.82,48777.28,56084.04,47007.51,50728.4,61895.98,47007.51,53818.81,61895.98,44966,52756.77,27.28248869,0.530554745,-720.3703846,-575.4842949,-144.8860897,50493.48052,47061.08048,0.34440364,92.15393607,0.267409156,93.02737383,113.8793401,0.070368828,48576.55
2015-01-27,48576.55,48864.04,47351.88,48591.23,0.03,1.49,-3.1,-3.79,-15.96,1.87,49442.62,48576.55,48921.96,50593.82,47516.82,48699.61,56084.04,47007.51,50639.13,61895.98,47007.51,53758.9,61895.98,44966,52760.16,26.53489171,0.445330982,-682.2901282,-617.048433,-65.24169516,50309.38432,47089.83668,0.349174521,92.13255415,0.265078717,88.77196273,107.9108824,0.066110337,48591.23
2015-01-28,48589.22,48589.22,47550.17,47694.54,-1.85,-3.11,-4.89,-8.86,-17.33,-0.31,49442.62,47694.54,48616.05,50007.41,47516.82,48554.65,56084.04,47007.51,50527.65,61895.98,47007.51,53681.66,61895.98,44966,52759.6,27.07108663,0.434899451,-596.4951282,-637.2395655,40.74443732,50090.58411,47018.70889,0.071356586,91.98994546,0.271844288,83.90610986,92.0533,0.063266349,47694.54
2015-01-29,47696.22,47893.92,47006.51,47762.24,0.14,-3.4,-5.6,-6.44,-16.38,0.43,48775.3,47694.54,48279.97,49943.3,47516.82,48442.39,56084.04,47007.51,50428.71,61895.98,47007.51,53600,61895.98,44966,52760.39,26.61187094,0.426698797,-499.4898077,-641.0897721,141.5999644,49854.44827,47030.32773,0.101142396,91.91387316,0.272053023,83.0442053,82.35153544,0.058298541,47762.24
2015-01-30,47759.19,47759.19,46484.32,46907.68,-1.79,-3.83,-6.2,-10.37,-17.53,-0.71,48591.23,46907.68,47906.45,49943.3,46907.68,48362.16,56084.04,46907.68,50333.22,61895.98,46907.68,53503.82,61895.98,44966,52759.1,26.39561606,0.417942973,-407.8467949,-614.9722507,207.1254558,49931.12426,46793.19774,0,91.89558109,0.258497908,85.59841689,84.87250079,0.064883919,46907.68
